user_id,session_duration_mean,session_duration_std,session_duration_min,session_duration_max,session_duration_sum,screens_viewed_mean,screens_viewed_sum,screens_viewed_max,screens_viewed_std,app_opens_mean,app_opens_sum,app_opens_max,app_opens_std,retention_rate_mean,retention_rate_min,retention_rate_max,retention_rate_std,daily_active_users_mean,daily_active_users_std,churned,total_active_days,device_type,user_acquisition_channel,user_segment,churn_probability,risk_level
user_1443719b,11.348333333333334,4.582263269026199,3.67,16.29,68.09,7.833333333333333,47,10,2.6394443859772205,1.0,6,1,0.0,23.786666666666665,21.55,29.43,2.877308927916267,2342.1666666666665,278.41509777069683,1,6,Android,referral,casual_users,1.0,High Risk
user_1424a215,165.3045138186335,131.75387133224945,35.55,727.4766791187684,4959.135414559005,76.46666666666667,2294,182,36.325856026967266,1.0,30,1,0.0,25.215333333333334,21.33,31.03,3.33704466952973,2466.7,313.3129040784451,1,30,Android,paid_social,power_users,1.0,High Risk
user_141f0476,34.76199999999999,24.593096069541836,6.0,78.16,521.43,18.866666666666667,283,40,12.844491129700405,1.0,15,1,0.0,24.264,20.45,29.75,3.056998527968243,2386.6666666666665,311.7741093132899,1,15,Android,paid_social,regular_users,1.0,High Risk
user_1419763c,11.066666666666668,4.101481033317924,6.67,17.14,66.4,6.166666666666667,37,10,2.48327740429189,1.0,6,1,0.0,26.381666666666664,21.39,31.03,4.5903743492951286,2548.1666666666665,400.8981998795538,1,6,iOS,organic,casual_users,1.0,High Risk
user_14110f27,132.8746645590027,68.9693631605857,37.56,290.06907524528106,3321.8666139750676,67.48,1687,121,31.384868965793057,1.0,25,1,0.0,25.0964,21.33,31.09,3.4239790205743574,2459.2,340.4925354052077,1,25,iOS,direct,power_users,1.0,High Risk
user_140071ef,11.3,5.036946353836675,4.27,16.130000000000003,90.4,7.25,58,14,4.234214381508266,1.0,8,1,0.0,25.86875,21.33,29.75,3.2979969570288326,2546.5,352.6357894485471,1,8,Android,direct,casual_users,1.0,High Risk
user_13ffaba5,32.643478260869564,16.945263915618444,4.08,63.38,750.8,17.652173913043477,406,35,9.028282307445027,1.0,23,1,0.0,25.467391304347824,21.49,31.09,3.296519124761898,2482.1739130434785,331.0754723313804,1,23,Android,referral,regular_users,1.0,High Risk
user_f9b3d1d5,142.91656375589503,57.14570476953677,39.25530123557213,247.13012544203056,3144.164402629691,71.36363636363636,1570,126,27.835478311210185,1.0,22,1,0.0,24.25181818181818,20.45,30.83,3.0194017640895376,2361.1363636363635,276.96231400070184,1,22,Android,paid_social,power_users,1.0,High Risk
user_f9b33833,35.455333333333336,17.593350962657404,7.07,79.18,531.83,18.266666666666666,274,40,8.99576619993036,1.0,15,1,0.0,23.778000000000002,21.33,29.75,2.4483265421799554,2327.0666666666666,247.09468013775805,1,15,Android,referral,regular_users,1.0,High Risk
user_f9ad34fa,126.08000000000001,56.04211768434036,38.69,205.11,2899.84,65.73913043478261,1512,113,28.857356697610445,1.0,23,1,0.0,24.854347826086954,20.45,31.09,3.1073780618026405,2442.8260869565215,311.6177221261381,1,23,Android,organic,power_users,1.0,High Risk
user_f9ac1757,39.22692307692308,20.19057062477052,9.34,83.12,1019.9,21.5,559,43,10.595281968876524,1.0,26,1,0.0,25.039615384615384,20.25,31.09,3.435367206886893,2447.1923076923076,325.4654536789758,1,26,Android,organic,regular_users,1.0,High Risk
user_f9a9b9ee,39.7325,15.093818195780441,19.95,69.53,476.79,21.666666666666668,260,35,7.808309482192478,1.0,12,1,0.0,25.295,20.25,31.09,4.126762984140562,2409.0,353.32910231886444,1,12,Android,organic,regular_users,1.0,High Risk
user_f9983fd2,8.831428571428571,5.554167890186697,1.43,18.97,61.82,4.857142857142857,34,9,2.9113897843110044,1.0,7,1,0.0,24.632857142857144,21.72,29.71,2.9545090640449576,2422.5714285714284,319.3022899713568,1,7,Android,app_store,casual_users,1.0,High Risk
user_f99194fe,35.964375000000004,12.845146408274216,14.56,55.85,575.4300000000001,19.1875,307,26,6.379328595811109,1.0,16,1,0.0,25.0525,21.49,30.75,3.1299211917661225,2422.5,323.3957328104378,1,16,iOS,paid_social,regular_users,1.0,High Risk
user_f95a5b2a,30.649285714285714,11.852464504699636,11.89,48.51,429.09,16.5,231,27,5.9839528998557725,1.0,14,1,0.0,26.90285714285714,21.49,31.03,3.4663290903544293,2631.5714285714284,328.66202286653885,1,14,Android,paid_social,regular_users,1.0,High Risk
user_f94625a0,36.66703703703703,16.304507355757796,8.32,67.52,990.01,19.74074074074074,533,42,9.019605110717228,1.0,27,1,0.0,25.42925925925926,21.39,31.09,3.493510385674389,2495.777777777778,330.9930667799709,1,27,Android,app_store,regular_users,1.0,High Risk
user_f93fcea9,35.39521739130435,16.171291304363823,7.26,61.92,814.09,19.608695652173914,451,37,9.158895975720608,1.0,23,1,0.0,25.598260869565216,20.93,31.09,3.3413560831357523,2479.9565217391305,328.14014166080017,1,23,Android,paid_social,regular_users,1.0,High Risk
user_f938ca5e,9.685714285714285,4.047027127587431,4.36,14.51,67.8,6.428571428571429,45,10,2.878491668515698,1.0,7,1,0.0,22.784285714285716,20.25,27.94,2.6078653923778177,2257.1428571428573,253.67001437000044,1,7,Android,app_store,casual_users,1.0,High Risk
user_f9258e6d,37.76724137931034,23.113962214667644,6.16,93.72,1095.25,20.82758620689655,604,47,11.704910341748645,1.0,29,1,0.0,24.823793103448274,20.45,31.09,3.430125376501881,2445.2758620689656,330.564117030237,1,29,Android,paid_social,regular_users,1.0,High Risk
user_f9048d2d,8.647368421052633,4.308760897037136,2.48,16.53,164.3,5.421052631578948,103,11,2.9686470819341295,1.0,19,1,0.0,24.416315789473682,20.25,30.83,3.4815995853220443,2377.5263157894738,329.231827883071,1,19,Android,paid_search,casual_users,1.0,High Risk
user_156baaa8,9.458,5.0630198498524575,2.67,15.21,47.29,5.4,27,9,3.361547262794322,1.0,5,1,0.0,23.894,22.64,26.54,1.5287511242841314,2324.6,186.42639298125147,1,5,Android,organic,casual_users,1.0,High Risk
user_1567227c,30.737777777777776,20.50423960623913,6.77,74.72,553.28,17.11111111111111,308,43,12.246915044392818,1.0,18,1,0.0,25.019444444444446,20.63,30.83,3.2036935893401366,2452.1666666666665,314.9263686118691,1,18,Android,app_store,regular_users,1.0,High Risk
user_1557ce10,6.8875,4.617048376862183,2.31,14.9,55.1,4.0,32,8,2.4494897427831783,1.0,8,1,0.0,24.50875,22.57,31.09,3.0673089066103914,2414.5,260.4468687248349,1,8,Android,organic,casual_users,1.0,High Risk
user_153abc09,161.29576119875946,100.97522810577006,10.55,570.5878103796226,6774.4219703478975,78.76190476190476,3308,174,39.65264394580956,1.0,42,1,0.0,24.660714285714285,20.63,31.09,3.0757298502141337,2411.6190476190477,291.7954472622444,1,42,Android,organic,power_users,1.0,High Risk
user_1533d44a,32.20384615384616,19.208255403368252,6.02,82.65,418.65000000000003,17.846153846153847,232,46,10.423100577132779,1.0,13,1,0.0,25.37846153846154,21.39,31.09,3.759161799643298,2462.3076923076924,338.44359072460526,1,13,iOS,organic,regular_users,1.0,High Risk
user_15297998,5.941428571428572,4.362982269699739,1.45,13.41,41.59,4.142857142857143,29,8,2.9113897843110044,1.0,7,1,0.0,24.391428571428573,21.96,29.49,3.0314981366283162,2404.285714285714,283.35061571941475,1,7,Android,paid_social,casual_users,1.0,High Risk
user_1513d35c,50.451,25.378285753332076,10.48,82.63,504.51,27.3,273,45,12.702143301208833,1.0,10,1,0.0,26.476,22.86,31.03,3.453407978601235,2530.0,319.44674395307624,1,10,Android,app_store,regular_users,1.0,High Risk
user_14e9edea,41.94958333333333,18.946977613551077,7.930000000000001,78.88,1006.79,22.791666666666668,547,43,10.709521024756903,1.0,24,1,0.0,24.014166666666668,20.25,31.09,3.3574057229363565,2368.2083333333335,305.5984832603305,1,24,iOS,unknown,regular_users,1.0,High Risk
user_14e05671,32.9025,15.943047596575338,4.72,57.81,526.44,17.375,278,37,9.41541289588513,1.0,16,1,0.0,24.551875,20.25,30.15,3.4622251395116788,2454.75,346.3915895822723,1,16,Android,organic,regular_users,1.0,High Risk
user_14c44d48,32.946666666666665,17.9703676966142,11.13,78.05,395.36,17.166666666666668,206,41,9.599558070636125,1.0,12,1,0.0,25.3275,20.25,31.09,4.11931398745868,2456.9166666666665,365.0928794239357,1,12,Android,organic,regular_users,1.0,High Risk
user_14b401d2,36.825625,21.051547835016784,8.47,97.02,589.21,20.5625,329,54,11.301732905473685,1.0,16,1,0.0,25.131875,20.93,30.83,3.4228510898567204,2446.0625,328.8390627140678,1,16,iOS,organic,regular_users,1.0,High Risk
user_15d4bc25,159.16184358572636,92.93271841010018,58.98,577.4405951775125,4774.855307571791,78.73333333333333,2362,228,37.346405757294846,1.0,30,1,0.0,25.630999999999997,20.63,31.09,3.2345594487636498,2510.3,313.0757482430267,1,30,iOS,paid_social,power_users,1.0,High Risk
user_15cb0b6c,132.42958333333334,52.59259672476367,19.45,235.5,3178.31,68.79166666666667,1651,124,27.145308132772936,1.0,24,1,0.0,24.7775,20.25,31.03,3.4642437533477195,2436.5,321.3997916722358,1,24,Android,app_store,power_users,1.0,High Risk
user_15c6c14f,7.886666666666667,4.2251895420994625,3.72,13.58,47.32,4.333333333333333,26,7,2.503331114069145,1.0,6,1,0.0,25.356666666666666,21.8,31.09,3.435745431004263,2426.1666666666665,335.9550069081672,1,6,Android,app_store,casual_users,1.0,High Risk
user_15ac893e,10.9,5.772842825308366,1.68,19.92,87.2,7.625,61,11,3.7008686239082538,1.0,8,1,0.0,25.67875,21.33,31.03,3.9409006856663766,2481.375,324.83003797590607,1,8,Android,direct,casual_users,1.0,High Risk
user_15ab999a,1.28,0.6780117993073571,0.55,1.89,3.84,1.3333333333333333,4,2,0.5773502691896258,1.0,3,1,0.0,23.209999999999997,22.68,23.96,0.667757440991863,2198.3333333333335,83.39264555902591,1,3,Android,organic,churned_users,1.0,High Risk
user_15a474ae,36.69055555555556,14.795773829124801,11.54,77.18,660.4300000000001,19.38888888888889,349,39,7.693686402337722,1.0,18,1,0.0,25.089444444444446,21.63,31.09,3.3496908939433983,2442.277777777778,314.2915105356351,1,18,Android,paid_social,regular_users,1.0,High Risk
user_159f3b8c,141.03783406739527,79.85425366426635,36.76,475.4218613279397,4936.324192358834,70.74285714285715,2476,159,32.683277660838456,1.0,35,1,0.0,25.11057142857143,20.45,31.03,3.231576689351449,2453.4857142857145,325.7042479656309,1,35,Android,paid_social,power_users,1.0,High Risk
user_158c4db2,30.78611111111111,14.17474769518746,11.51,57.39,554.15,16.27777777777778,293,29,7.450270864050005,1.0,18,1,0.0,24.802222222222223,21.72,29.86,2.4408305133235375,2419.8888888888887,265.2024507226151,1,18,iOS,app_store,regular_users,1.0,High Risk
user_157e5313,35.176923076923075,17.90980615222444,9.02,62.53,457.3,18.846153846153847,245,34,10.065172244313175,1.0,13,1,0.0,24.555384615384618,21.39,29.86,3.0551585212135217,2404.153846153846,311.41688194279766,1,13,iOS,organic,regular_users,1.0,High Risk
user_157c0180,2.85,0.0,2.85,2.85,2.85,3.0,3,3,0.0,1.0,1,1,0.0,20.63,20.63,20.63,0.0,2063.0,0.0,1,1,Android,paid_social,churned_users,1.0,High Risk
user_157bf3ee,137.90726071741017,74.75278937176681,32.67,398.437056685469,6205.826732283457,68.46666666666667,3081,144,31.74228610659175,1.0,45,1,0.0,25.100666666666665,20.45,31.09,3.415889608605906,2455.711111111111,319.0799003827769,1,45,iOS,organic,power_users,1.0,High Risk
user_157b7bc6,31.6235,15.123841156127948,4.39,61.9,632.47,16.75,335,31,7.4753982467403315,1.0,20,1,0.0,23.8695,20.25,30.83,2.816602049502762,2308.9,261.75197179169845,1,20,Android,paid_search,regular_users,1.0,High Risk
user_1577c76b,34.31454545454545,14.433376903246474,4.02,55.88,754.92,18.272727272727273,402,29,6.936321367450769,1.0,22,1,0.0,24.449545454545454,20.25,30.15,3.183010670168563,2420.2727272727275,325.8356555978404,1,22,iOS,organic,regular_users,1.0,High Risk
user_16316a45,133.50109575186326,70.57883186959367,39.2,415.4963967300538,3604.529585300308,68.66666666666667,1854,192,34.160255808806184,1.0,27,1,0.0,23.938148148148148,20.25,29.49,2.6995626954080447,2350.259259259259,272.19910594333936,1,27,Android,organic,power_users,1.0,High Risk
user_16244dbf,7.388571428571429,5.341333880132154,1.68,15.32,51.72,4.142857142857143,29,8,2.8535691936340255,1.0,7,1,0.0,24.37857142857143,20.25,29.75,3.790208563177091,2366.1428571428573,356.39511246715523,1,7,Android,organic,casual_users,1.0,High Risk
user_161bf5ea,37.3445,20.879329610885495,3.66,95.37,746.89,20.6,412,55,11.477208536463634,1.0,20,1,0.0,25.853499999999997,20.25,31.09,3.6932616806970584,2526.95,343.54888949563525,1,20,Android,organic,regular_users,1.0,High Risk
user_161b7d12,2.67,0.0,2.67,2.67,2.67,1.0,1,1,0.0,1.0,1,1,0.0,22.45,22.45,22.45,0.0,2218.0,0.0,1,1,Android,app_store,churned_users,1.0,High Risk
user_161671bf,35.19576923076923,14.557818015918984,13.04,67.59,915.09,18.73076923076923,487,38,8.195402088037865,1.0,26,1,0.0,25.259615384615383,21.33,31.09,3.2886915097275162,2450.269230769231,313.6751896713934,1,26,iOS,organic,regular_users,1.0,High Risk
user_16143b83,8.184285714285714,4.258128920636611,3.67,13.87,57.29,6.571428571428571,46,11,3.5050983275386565,1.0,7,1,0.0,25.60571428571429,21.55,31.09,4.345015754259345,2513.0,400.2374295340204,1,7,iOS,organic,casual_users,1.0,High Risk
user_160d783b,41.63192307692308,20.72692664516006,10.01,85.42,1082.43,21.96153846153846,571,43,10.508970527052664,1.0,26,1,0.0,24.42615384615385,20.25,30.83,3.3639228016386777,2386.8846153846152,304.7018643754025,1,26,iOS,email,regular_users,1.0,High Risk
user_15fd6329,135.57083333333333,60.28494682399105,30.77,254.14,4880.55,69.5,2502,128,30.525399260288143,1.0,36,1,0.0,24.729444444444443,20.45,31.03,3.1644263253003646,2410.3333333333335,293.192671902186,1,36,Android,referral,power_users,1.0,High Risk
user_15e970c6,119.93030303030302,43.822688151005785,50.01,230.72,3957.7,61.90909090909091,2043,122,22.632061931532604,1.0,33,1,0.0,25.728484848484847,20.93,31.09,3.566697633326346,2503.242424242424,338.45042383477585,1,33,Android,referral,power_users,1.0,High Risk
user_15e3d71a,153.0366606772918,96.13722255651636,26.68,433.1656195542707,5356.283123705212,75.77142857142857,2652,192,41.38917570508282,1.0,35,1,0.0,24.332571428571427,20.25,30.15,3.150072214725116,2422.342857142857,314.1726710375853,1,35,iOS,paid_social,power_users,1.0,High Risk
user_15e0a920,7.61875,4.242557980073545,4.09,16.59,60.95,5.125,41,13,3.3567628964311944,1.0,8,1,0.0,23.52375,20.25,27.94,2.928080490209048,2343.875,295.3493996221134,1,8,Android,paid_social,casual_users,1.0,High Risk
user_15df3d4a,8.546666666666667,5.538966209200654,1.1,16.13,51.28,5.666666666666667,34,11,4.320493798938574,1.0,6,1,0.0,24.67,21.63,30.15,3.532783605034421,2454.3333333333335,359.44883734221014,1,6,iOS,organic,casual_users,1.0,High Risk
user_f8fa431f,9.611538461538462,4.09142568092885,3.01,15.94,124.95,5.923076923076923,77,12,2.7221786146864817,1.0,13,1,0.0,25.114615384615384,20.93,29.75,3.035099161984155,2461.846153846154,330.5583272167073,1,13,Android,paid_search,casual_users,1.0,High Risk
user_f8e92454,36.669285714285714,22.11612132647749,4.34,77.09,513.37,20.285714285714285,284,42,12.35020131526092,1.0,14,1,0.0,23.895,21.39,29.86,2.558370124182131,2340.8571428571427,250.4715113979592,1,14,Android,paid_social,regular_users,1.0,High Risk
user_f8e06d4f,31.92866666666667,15.730213815033366,4.78,53.85,478.93,16.8,252,30,8.83337825684893,1.0,15,1,0.0,25.36,20.25,30.83,3.7885070561219387,2469.133333333333,361.1637671011124,1,15,Android,paid_search,regular_users,1.0,High Risk
user_f8df7307,183.81236343043565,196.78206578955226,19.5,1105.5566265309917,8455.36871780004,83.32608695652173,3833,384,65.72537286072372,1.0,46,1,0.0,25.20195652173913,20.25,31.09,3.3892586010415755,2462.391304347826,321.39207473191226,1,46,Android,paid_search,power_users,1.0,High Risk
user_f8de0d6d,8.7,5.269746198822102,1.02,16.15,78.3,5.555555555555555,50,11,3.004626062886658,1.0,9,1,0.0,25.66,21.33,30.83,3.3602901660422124,2473.5555555555557,316.351904969415,1,9,Android,paid_social,casual_users,1.0,High Risk
user_f8d6c48a,37.73913043478261,20.507534072992314,10.29,96.0,868.0,20.17391304347826,464,49,10.607253838392614,1.0,23,1,0.0,24.704782608695655,20.25,30.15,3.5326256904425497,2453.478260869565,344.758923619128,1,23,iOS,app_store,regular_users,1.0,High Risk
user_f8c3c07b,31.48,16.997618264529496,10.01,70.57,503.68,18.125,290,43,10.098679781700843,1.0,16,1,0.0,25.5,21.33,30.83,3.1666954384657835,2504.5625,318.2248615366185,1,16,Android,paid_search,regular_users,1.0,High Risk
user_f8c0b1a1,32.25735294117647,18.58679676525436,6.16,75.36,1096.75,17.235294117647058,586,42,10.168456345794477,1.0,34,1,0.0,24.82,20.25,31.09,3.549278202335759,2419.5588235294117,317.83130566257944,1,34,Android,organic,regular_users,1.0,High Risk
user_f8bf67a0,34.989999999999995,18.212628932462742,13.22,83.41,699.8,18.65,373,44,9.46614466067586,1.0,20,1,0.0,25.740499999999997,21.39,31.09,3.85571411230001,2518.35,340.8863485556131,1,20,iOS,organic,regular_users,1.0,High Risk
user_f8bd8685,126.66018320140968,64.95747074940276,28.26,353.4867784521581,4686.426778452158,63.351351351351354,2344,136,27.58845996287439,1.0,37,1,0.0,24.947027027027026,20.45,31.09,3.4197732745387155,2436.324324324324,310.6509343346693,1,37,iOS,app_store,power_users,1.0,High Risk
user_f8b78f00,35.05588235294118,15.298496682200316,8.06,62.14,595.95,19.529411764705884,332,33,8.610441677542038,1.0,17,1,0.0,25.85705882352941,20.25,30.75,3.0804195426635523,2523.176470588235,319.7028376661126,1,17,Android,email,regular_users,1.0,High Risk
user_16b00215,11.729999999999999,4.706977798970375,7.06,17.84,70.38,6.666666666666667,40,11,3.6147844564602556,1.0,6,1,0.0,24.245,21.55,29.43,2.687934150979149,2352.0,272.0926312857443,1,6,Android,organic,casual_users,1.0,High Risk
user_16aad13c,9.183333333333334,3.4455981580368116,6.45,15.72,55.1,5.5,33,11,3.082207001484488,1.0,6,1,0.0,24.566666666666666,21.55,30.75,3.765350802603479,2411.1666666666665,331.4630698383557,1,6,Android,paid_social,casual_users,1.0,High Risk
user_16915d32,12.844285714285714,5.888160032763084,2.72,19.29,89.91,8.571428571428571,60,11,1.9023794624226835,1.0,7,1,0.0,25.914285714285715,21.39,29.75,3.4890822916771733,2574.714285714286,335.43788013367157,1,7,Android,referral,casual_users,1.0,High Risk
user_16820809,42.5452380952381,15.099645565061326,16.61,68.23,893.45,23.19047619047619,487,40,8.400113377919656,1.0,21,1,0.0,24.388095238095236,20.25,29.75,3.268375160607514,2402.904761904762,322.2987596566119,1,21,Android,email,regular_users,1.0,High Risk
user_16729375,31.79909090909091,17.793020008951856,5.36,73.62,699.58,17.181818181818183,378,39,9.629500128629353,1.0,22,1,0.0,24.76772727272727,20.45,31.09,3.144075201781738,2442.181818181818,313.6265046445922,1,22,iOS,app_store,regular_users,1.0,High Risk
user_166a180e,138.02205439006468,72.72209842035943,14.89,406.7534141416817,3588.5734141416815,69.03846153846153,1795,171,32.57788301192178,1.0,26,1,0.0,25.285,20.25,31.03,3.4581176960884368,2470.6153846153848,308.51114429440986,1,26,Android,organic,power_users,1.0,High Risk
user_166612fb,35.223125,17.768909821651974,4.13,65.9,563.57,19.0625,305,37,9.426690829766295,1.0,16,1,0.0,25.10125,21.8,29.86,3.295639290537321,2473.125,319.2622485251479,1,16,iOS,organic,regular_users,1.0,High Risk
user_1663aa7f,2.09,0.0,2.09,2.09,2.09,1.0,1,1,0.0,1.0,1,1,0.0,21.91,21.91,21.91,0.0,2191.0,0.0,1,1,Android,organic,churned_users,1.0,High Risk
user_165842be,38.28333333333333,19.704393057060305,3.58,88.75999999999999,1148.5,20.566666666666666,617,46,10.753294068950842,1.0,30,1,0.0,24.522666666666666,20.25,30.83,3.3680977270338475,2398.733333333333,312.5362250268327,1,30,Android,paid_social,regular_users,1.0,High Risk
user_16562f8d,35.63,20.168207203868715,11.87,80.7,819.49,19.130434782608695,440,42,10.380507728982357,1.0,23,1,0.0,24.885652173913044,20.25,31.03,3.3779388902472847,2444.478260869565,315.49353394400066,1,23,Android,paid_social,regular_users,1.0,High Risk
user_1650cf6a,35.1337037037037,14.95554416059814,8.89,64.91,948.61,19.0,513,32,7.917847415321142,1.0,27,1,0.0,24.46851851851852,20.25,30.83,3.2124789178640216,2399.4074074074074,297.3115769511402,1,27,Android,paid_social,regular_users,1.0,High Risk
user_163d8c42,13.44875,7.616912455657008,5.22,24.34,107.59,8.375,67,18,5.578978401105349,1.0,8,1,0.0,23.6625,21.72,28.87,2.1873189721013,2322.5,231.33093178388404,1,8,iOS,paid_social,casual_users,1.0,High Risk
user_170c2245,31.757857142857144,15.762516481329238,13.55,67.37,444.61,16.142857142857142,226,35,8.511143309776921,1.0,14,1,0.0,25.74285714285714,21.33,30.83,3.858948498812015,2493.6428571428573,348.1928305590844,1,14,iOS,app_store,regular_users,1.0,High Risk
user_17094c0b,38.5675,13.88122612150539,18.51,66.13,462.81,20.75,249,36,7.955844049845029,1.0,12,1,0.0,24.551666666666666,20.93,29.71,3.2597150832921615,2414.0,327.9736685661324,1,12,Android,app_store,regular_users,1.0,High Risk
user_1704faf0,31.84090909090909,15.91818244861933,5.25,61.18,700.5,16.954545454545453,373,32,8.008788462725972,1.0,22,1,0.0,25.154090909090908,20.25,31.03,3.9978680736361376,2480.6363636363635,356.0688196528929,1,22,Android,direct,regular_users,1.0,High Risk
user_170031eb,38.05227272727273,23.466230636875416,5.53,78.43,837.15,20.363636363636363,448,43,12.741179785940638,1.0,22,1,0.0,24.94363636363636,20.63,31.03,3.5451758576228434,2445.2727272727275,328.39525862509925,1,22,Android,paid_search,regular_users,1.0,High Risk
user_16fde63f,33.35958333333333,17.53969596661953,4.9,67.28,800.63,18.0,432,36,9.371557338912341,1.0,24,1,0.0,25.393333333333334,20.93,31.09,3.4325547168337995,2462.75,326.6279960843635,1,24,Android,paid_search,regular_users,1.0,High Risk
user_16f70560,137.45964166715044,86.36979508090187,51.12,487.6099666802122,3848.869966680212,68.53571428571429,1919,201,37.676480671198526,1.0,28,1,0.0,24.166428571428572,20.25,31.03,2.9265479782130797,2354.8214285714284,279.1719307724488,1,28,Android,organic,power_users,1.0,High Risk
user_16f6de46,33.68083333333333,18.033387448806945,3.32,52.370000000000005,404.17,18.916666666666668,227,30,9.662094007308179,1.0,12,1,0.0,26.21666666666667,20.93,31.09,3.700357067127768,2546.9166666666665,352.8085904781111,1,12,iOS,app_store,regular_users,1.0,High Risk
user_16cef91c,153.06986131365198,66.77361333625878,63.52,344.2668102139957,3520.6068102139957,76.04347826086956,1749,121,28.21263137621091,1.0,23,1,0.0,26.105217391304347,21.72,31.03,3.409221278139652,2523.086956521739,327.203705391816,1,23,iOS,organic,power_users,1.0,High Risk
user_16cd62d4,8.785,5.128023769229017,1.69,19.79,87.85,4.6,46,12,3.238655413730965,1.0,10,1,0.0,25.334,20.45,30.83,3.484085086344604,2478.2,320.69466267255945,1,10,Android,organic,casual_users,1.0,High Risk
user_16c974e5,33.912,14.371735996585645,5.87,57.61,339.12,17.8,178,33,7.714344503009386,1.0,10,1,0.0,25.942,20.25,30.83,3.543070858889377,2520.9,349.6672863038679,1,10,iOS,app_store,regular_users,1.0,High Risk
user_16c49e4a,35.39421052631579,15.401036875551767,4.41,65.49000000000001,672.49,19.42105263157895,369,35,8.493891854174349,1.0,19,1,0.0,24.722631578947368,21.33,31.09,3.1117230705569328,2413.8947368421054,283.9471575911504,1,19,iOS,app_store,regular_users,1.0,High Risk
user_16c23a03,36.611000000000004,17.61222329729226,7.23,75.99,732.22,19.5,390,40,9.270780356639492,1.0,20,1,0.0,24.0415,20.45,30.15,3.2400865404296972,2400.5,319.76051894141693,1,20,Android,organic,regular_users,1.0,High Risk
user_16b9daac,32.69045454545455,17.862902093784236,6.28,70.78999999999999,719.19,17.681818181818183,389,39,9.5587724039298,1.0,22,1,0.0,24.748636363636365,20.93,31.09,3.4043435776673885,2389.590909090909,300.93578797618676,1,22,Android,paid_social,regular_users,1.0,High Risk
user_178550c6,44.972941176470584,16.314105386407906,23.61,81.38,764.54,23.88235294117647,406,42,9.191588226071001,1.0,17,1,0.0,24.75941176470588,20.93,30.75,3.000036396838035,2417.9411764705883,293.3622910728804,1,17,Android,organic,regular_users,1.0,High Risk
user_17782f1c,43.769999999999996,19.842699329140345,16.01,77.19,569.01,23.53846153846154,306,42,10.736350905649031,1.0,13,1,0.0,24.696923076923078,20.45,30.83,3.7376850781720146,2400.076923076923,318.421487324181,1,13,iOS,referral,regular_users,1.0,High Risk
user_1772f80c,7.339999999999999,4.609233486528246,1.44,12.78,51.379999999999995,4.0,28,9,2.7080128015453204,1.0,7,1,0.0,23.84857142857143,21.49,27.25,1.7443186690073638,2308.0,193.50107665505809,1,7,iOS,organic,casual_users,1.0,High Risk
user_17572b25,28.08181818181818,15.266382556573003,8.47,53.0,308.9,15.454545454545455,170,29,7.488172492185745,1.0,11,1,0.0,26.421818181818182,21.33,30.15,3.622752594869868,2627.818181818182,348.78612879007045,1,11,iOS,organic,regular_users,1.0,High Risk
user_1738288a,26.020909090909093,9.957922930556808,14.43,45.95,286.23,14.0,154,23,5.310367218940702,1.0,11,1,0.0,23.817272727272726,20.45,30.75,3.192209551107479,2327.5454545454545,288.9603307156066,1,11,iOS,referral,regular_users,1.0,High Risk
user_1737305a,37.23791666666667,16.72107157455673,5.25,67.2,893.71,19.708333333333332,473,38,9.364498949741526,1.0,24,1,0.0,24.27,20.45,29.86,3.060583917007256,2385.5416666666665,307.2936535185092,1,24,iOS,paid_social,regular_users,1.0,High Risk
user_1723e67a,31.59294117647059,16.25904815968092,9.97,65.8,537.08,16.823529411764707,286,32,8.861682219799233,1.0,17,1,0.0,26.115294117647057,21.72,30.83,3.2388580503918716,2554.764705882353,300.61531261143466,1,17,Android,organic,regular_users,1.0,High Risk
user_171eb92e,35.790625,19.099627244715975,7.19,85.67,1145.3,20.09375,643,51,10.976101238012374,1.0,32,1,0.0,24.415625,20.45,31.09,3.4262873139981305,2384.1875,311.7182803274819,1,32,iOS,paid_social,regular_users,1.0,High Risk
user_171c3a95,34.013888888888886,17.53137024908371,10.28,70.99,612.25,18.555555555555557,334,45,11.19990662892919,1.0,18,1,0.0,24.553888888888892,21.39,31.03,3.4011367284705916,2390.9444444444443,305.1528974951298,1,18,Android,app_store,regular_users,1.0,High Risk
user_171af9c9,9.65,3.0271306545968577,6.04,14.15,57.9,5.5,33,10,2.588435821108957,1.0,6,1,0.0,25.626666666666665,21.39,29.86,4.01523432275959,2535.1666666666665,370.421066715524,1,6,Android,paid_social,casual_users,1.0,High Risk
user_1715c959,175.95149081002032,148.15104932944254,29.55,677.1103100512319,8621.623049690996,80.22448979591837,3931,252,48.11282976249788,1.0,49,1,0.0,25.022244897959183,20.25,31.09,3.3683930796116286,2445.183673469388,319.3780201076635,1,49,iOS,app_store,power_users,1.0,High Risk
user_f89ec5ba,37.4073076923077,19.568243571193058,6.92,82.11,972.59,20.153846153846153,524,47,10.772900473660036,1.0,26,1,0.0,24.88769230769231,20.63,31.09,3.1727480929847656,2422.0,304.8988028838421,1,26,Android,paid_search,regular_users,1.0,High Risk
user_f87e0418,9.052,5.8713064985572005,1.14,19.1,90.52,6.3,63,13,3.973523485382827,1.0,10,1,0.0,26.242,22.68,29.75,3.1412127877267046,2553.4,353.11666312676,1,10,iOS,referral,casual_users,1.0,High Risk
